survived,pclass,age,sibsp,parch,fare,adult_male,alone,sex_male,embarked_Q,embarked_S,class_Second,class_Third,who_man,who_woman,deck_B,deck_C,deck_D,deck_E,deck_F,deck_G,embark_town_Queenstown,embark_town_Southampton,alive_yes
1,3,0.38426740387031916,0,0,7.925,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,True
0,1,0.8743402865041467,1,1,71.0,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False
0,3,0.19577783362653933,1,1,20.25,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1,2,0.37170143252073384,0,0,13.0,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True
0,1,0.23347574767529528,1,0,53.1,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False
0,3,0.38426740387031916,0,0,7.75,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False
1,2,0.04498617743151546,1,1,23.0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True
1,3,0.0701181201306861,0,1,12.475,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True
0,3,0.4093993465694898,0,0,9.5,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0,3,0.2837396330736366,0,0,7.8958,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1,2,0.5978889168132696,1,2,65.0,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True
1,2,0.0031414928373963316,1,1,14.5,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True
0,3,0.3465694898215632,0,0,7.7958,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0,2,0.22090977632570996,0,0,11.5,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
0,3,0.42196531791907516,0,0,8.05,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1,1,0.4093993465694898,0,0,86.5,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True
0,3,,0,0,14.5,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0,3,0.5099271173661724,0,0,7.125,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1,3,0.24604171902488062,0,0,7.2292,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True
1,1,0.4470972606182458,1,2,120.0,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True
0,3,0.19577783362653933,0,0,7.775,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1,1,0.6355868308620256,1,0,77.9583,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True
0,1,,0,0,39.6,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,3,0.37798441819552653,0,0,7.75,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
0,3,,1,0,24.15,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False
0,3,0.39683337521990447,0,0,8.3625,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0,3,0.2963056044232219,0,0,9.5,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0,3,0.5978889168132696,0,0,7.8542,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0,2,0.7109826589595376,0,0,10.5,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False
0,3,,0,0,7.225,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
1,2,0.6732847449107816,1,3,23.0,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True
0,3,0.22090977632570996,0,0,7.75,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0,3,,0,0,7.75,True,True,True,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False
1,3,0.05755214878110078,0,0,12.475,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True
0,3,,0,0,7.7375,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False
1,1,0.5350590600653431,0,1,211.3375,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True
1,3,0.15807991957778336,0,0,7.2292,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1,1,0.20834380497612465,1,0,57.0,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True
0,1,0.35913546117114853,0,0,30.0,True,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False
0,3,,1,2,23.45,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0,3,0.3088715757728072,0,0,7.05,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0,3,0.3088715757728072,0,0,7.25,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1,3,0.22090977632570996,0,0,7.4958,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True
0,3,0.09525006282985675,4,1,29.125,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1,3,0.007288263382759489,1,2,20.575,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True
0,1,0.572756974114099,0,0,79.2,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
0,3,,0,0,7.75,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False
0,2,0.19577783362653933,0,0,26.0,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
0,3,,8,2,69.55,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
0,1,,0,0,30.6958,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,3,0.3088715757728072,0,0,7.8958,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0,2,0.4847951746670017,0,0,13.0,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
1,1,0.610454888162855,0,0,25.9292,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True
1,3,0.38426740387031916,0,0,8.6833,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True
0,3,0.37170143252073384,0,0,7.2292,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
0,3,0.37170143252073384,1,1,24.15,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
0,2,0.42196531791907516,0,0,13.0,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
1,2,0.38426740387031916,1,1,26.25,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True
1,1,0.13294797687861273,1,2,120.0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True
1,3,0.0,0,1,8.5167,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1,3,0.33400351847197784,0,0,6.975,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,True
0,3,0.38426740387031916,0,0,7.775,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0,1,0.4847951746670017,0,0,0.0,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
0,3,0.22090977632570996,0,0,7.775,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
0,2,0.4847951746670017,0,0,13.0,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
1,1,0.4093993465694898,1,0,53.1,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True
0,3,0.32143754712239253,0,0,7.8875,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0,3,0.4847951746670017,0,0,24.15,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0,2,0.43453128926866047,0,0,10.5,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
0,3,0.0701181201306861,4,2,31.275,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
0,3,0.37798441819552653,0,0,8.05,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0,1,,0,0,0.0,True,True,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False
0,3,0.2837396330736366,0,0,7.925,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
0,2,0.38426740387031916,1,1,37.0042,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
0,3,0.5350590600653431,0,0,6.45,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0,3,0.12038200552902739,3,2,27.9,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
1,1,0.648152802211611,1,1,93.5,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True
1,3,0.33400351847197784,0,0,8.6625,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,True
0,1,0.4722292033174164,0,0,0.0,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
1,3,0.33400351847197784,0,1,12.475,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True
0,3,0.01985423473234481,4,1,39.6875,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
0,3,,0,0,6.95,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False
0,3,,0,0,56.4958,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1,2,0.007288263382759489,0,2,37.0042,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1,3,,0,0,7.75,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True
1,1,0.7738125157074642,0,0,80.0,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True
1,3,0.18321186227695402,1,0,14.4542,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1,2,0.005152048253329982,1,1,18.75,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True
0,3,,0,0,7.2292,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
0,3,0.2837396330736366,0,0,7.8542,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0,3,0.22090977632570996,0,0,8.3,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1,1,0.4847951746670017,1,1,83.1583,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
0,3,0.2586076903744659,0,0,8.6625,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0,3,,0,0,8.05,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1,3,0.39683337521990447,0,0,56.4958,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,True
1,1,,0,0,29.7,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
0,3,0.24604171902488062,0,0,7.925,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0,2,0.19577783362653933,0,0,10.5,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
1,1,0.37170143252073384,0,0,31.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0,3,0.4282483035938678,0,0,6.4375,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
0,3,0.20834380497612465,0,0,8.6625,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0,3,0.5224930887157577,0,0,7.55,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0,3,,8,2,69.55,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0,3,0.43453128926866047,0,0,7.8958,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
0,2,0.3465694898215632,0,1,33.0,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
1,1,,1,0,89.1042,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
0,3,0.04498617743151546,4,2,31.275,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
0,3,0.9246041719024881,0,0,7.775,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0,3,0.10781603417944208,1,1,15.2458,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,1,0.19577783362653933,0,1,39.4,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True
0,2,0.5476250314149284,1,0,26.0,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False
1,3,0.22090977632570996,0,1,9.35,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True
1,1,0.5601910027645137,1,1,164.8667,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True
1,1,0.6355868308620256,0,0,26.55,True,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True
1,3,0.2963056044232219,0,3,19.2583,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
0,3,,0,0,7.2292,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
0,3,0.5099271173661724,2,0,14.1083,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0,2,0.2586076903744659,1,0,11.5,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
1,1,0.5978889168132696,0,0,25.9292,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True
0,3,,8,2,69.55,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
0,2,0.2963056044232219,0,0,13.0,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
1,2,0.5224930887157577,0,0,13.0,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True
1,2,0.33400351847197784,1,0,13.8583,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
0,1,0.38426740387031916,0,0,50.4958,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
0,3,,0,0,9.5,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1,3,0.04498617743151546,1,1,11.1333,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True
0,3,0.32143754712239253,0,0,7.8958,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1,1,0.5853229454636844,1,1,52.5542,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True
0,1,0.4093993465694898,0,0,5.0,True,True,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False
0,3,0.5853229454636844,0,0,9.0,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1,2,0.3465694898215632,1,0,24.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
1,3,0.18321186227695402,0,0,7.225,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0,3,0.24604171902488062,0,0,9.8458,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0,3,0.23347574767529528,0,0,7.8958,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0,3,,0,0,7.8958,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1,1,0.6984166876099522,0,1,83.1583,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
1,2,0.3088715757728072,0,1,26.0,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True
0,3,0.4093993465694898,0,0,7.8958,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0,3,0.2711736617240513,0,0,10.5167,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
0,2,0.3465694898215632,0,0,10.5,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
0,3,0.3088715757728072,0,0,7.05,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0,3,0.4847951746670017,0,5,29.125,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
0,2,0.33400351847197784,0,0,13.0,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
1,1,0.23347574767529528,0,0,30.0,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True
0,3,,1,2,23.45,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
1,1,0.32143754712239253,0,0,30.0,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
0,3,0.39683337521990447,0,0,7.75,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False
